Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1218,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1642.036125,1218.0,0.0,1218,1218,0,0.0,0.0,0,0,1218,1218.0,0.0,1218,1218,0,0,0,40,0.0,1642.036125,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,17,2018,17,6834,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3001114,3,1,522,174,174,174,174.0,0.0,174,174,174.0,0.0,231.9138826,1.332838406,1000371.333,96.07462377,1000481,1000302,2000633,1000316.5,20.50609665,1000331,1000302,0,0.0,0.0,0,0,0,0,24,8,0.999628805,0.333209602,174,174,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0,217.5,174.0,174.0,1,36,3,610,3,0,0.0,0.0,0,0,0.0,0.0,0,0
19,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,19,19.0,0.0,19,19,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
32,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,32,32.0,0.0,32,32,0,0,0,0,0.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3284,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,147381.2424,1218.026797,1094.666667,1316.361019,2579,69,0,0.0,0.0,0,0,3284,1642.0,1422.698844,2648,636,0,0,8,24,304.50669910000005,913.5200973999999,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,19,1067,22,52137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
1392,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1436.781609,1392.0,0.0,1392,1392,0,0.0,0.0,0,0,1392,1392.0,0.0,1392,1392,0,0,0,40,0.0,1436.781609,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,19,1067,20,39137,0,0,0.0,0.0,0,0,0.0,0.0,0,0
87005565,3,5,106,933,36,34,35.33333333,1.154700538,438,34,186.6,150.3539158,11.94176487,0.091948141,12400000.0,32900000.0,87000000,50,87000000,43500000.0,61500000.0,87000000,50,87000000,21800000.0,43500000.0,87000000,256,0,0,24,40,0.034480553,0.057467588,34,438,119.2222222,132.9950918,17687.69444,0,0,0,0,0,0,0,0,1,134.125,35.33333333,186.6,1,40,3,472,3,0,3034.0,0.0,3034,3034,87000000.0,0.0,87000000,87000000
2940,1,3,33,741,33,33,33.0,0.0,372,33,247.0,186.2015038,263265.3061,1360.544218,980.0,1509.4446,2722,59,0,0.0,0.0,0,0,2940,1470.0,1854.0339800000002,2781,159,0,0,8,24,340.1360544,1020.4081630000001,33,372,161.4,176.27904019999997,31074.3,0,0,0,0,0,0,0,0,3,201.75,33.0,247.0,12,1067,12,20937,1,0,0.0,0.0,0,0,0.0,0.0,0,0
10,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,10,10.0,0.0,10,10,0,0,0,0,0.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
97162408,15,17,910,914,130,0,60.66666667,67.13171133,130,0,53.76470588,53.53682075,18.77269242,0.329345481,3134271.2260000003,9780663.193,39700000,12,97100000,6938252.214,13900000.0,39700000,22138,97200000,6072648.5,13100000.0,39700000,1260,0,0,300,340,0.154380694,0.17496478699999998,0,130,59.21212121,59.81730392,3578.1098479999996,0,0,0,1,1,0,0,0,1,61.0625,60.66666667,53.76470588,15,910,17,914,7,0,290133.0,240689.7864,565210,118228,32100000.0,6731145.77,39700000,26800000
45,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,45,45.0,0.0,45,45,0,0,0,0,0.0,44444.44444,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
1287721,3,3,517,0,517,0,172.33333330000002,298.4900892,0,0,0.0,0.0,401.48448310000003,4.659394387,257544.2,361377.3167,760325,40,527356,263678.0,372352.5315,526971,385,762438,381219.0,536136.8468,760325,2113,0,0,60,84,2.329697194,2.329697194,0,517,73.85714286,195.4076325,38184.14286,0,1,0,0,0,0,0,0,1,86.16666667,172.33333330000002,0.0,2,0,1,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
110597858,29,27,7693,4365,901,0,265.2758621,403.16328639999995,485,0,161.66666669999998,232.98646380000002,109.0256196,0.50633892,2010870.145,3625109.3460000004,10200000,15,108000000,3865715.393,4338459.126,10200000,123135,111000000,4253763.768999999,4667003.683999999,11200000,1920,0,0,580,540,0.262211227,0.24412769399999998,0,901,211.5438596,331.61224510000005,109966.6811,0,0,0,0,1,0,0,0,0,215.3214286,265.2758621,161.66666669999998,29,7693,27,4365,9,0,971522.4545,702149.1867,2480410,125967,8989141.273,1694680.244,10200000,5628036
6774,1,3,40,472,40,40,40.0,0.0,269,40,157.33333330000002,114.60511909999998,75583.1119,590.4930617,2258.0,3425.947606,6206,67,0,0.0,0.0,0,0,6774,3387.0,4081.4203409999996,6273,501,0,0,8,24,147.6232654,442.8697963,40,269,110.4,103.42775259999999,10697.3,0,0,0,0,0,0,0,0,3,138.0,40.0,157.33333330000002,1,30,3,454,1,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
13,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,13,13.0,0.0,13,13,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
21,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,21,21.0,0.0,21,21,0,0,0,0,0.0,95238.09524,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
4227,1,3,45,793,45,45,45.0,0.0,392,45,264.3333333,190.79919640000003,198249.3494,946.2976106000001,1409.0,2229.366951,3982,53,0,0.0,0.0,0,0,4227,2113.5,2717.41136,4035,192,0,0,8,24,236.5744026,709.7232079,45,392,176.6,180.64966090000001,32634.3,0,0,0,0,0,0,0,0,3,220.75,45.0,264.3333333,21,1067,24,52137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
30,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,30,30.0,0.0,30,30,0,0,0,0,0.0,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3137,1,3,32,502,32,32,32.0,0.0,345,32,167.33333330000002,160.736845,170226.3309,1275.103602,1045.666667,1502.046049,2779,126,0,0.0,0.0,0,0,3137,1568.5,1890.096426,2905,232,0,0,8,24,318.7759005,956.3277016000001,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000002,1,30,3,454,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3576,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,135346.7562,1118.568233,1192.0,2001.682043,3503,2,0,0.0,0.0,0,0,3576,1788.0,2525.785422,3574,2,0,0,8,24,279.6420582,838.9261744999999,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,3,5200,3,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
4188,3,3,6500,0,3900,0,2166.666667,1985.782801,0,0,0.0,0.0,1552053.486,1432.6647560000001,837.6,1567.668906,3624,21,4090,2045.0,2233.0432149999997,3624,466,4188,2094.0,2302.33968,3722,466,0,0,60,60,716.3323782000001,716.3323782000001,0,3900,928.5714286,1629.636243,2655714.286,0,0,0,0,1,0,0,0,1,1083.333333,2166.666667,0.0,1,39,3,485,2,0,0.0,0.0,0,0,0.0,0.0,0,0
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
2030637,1,3,32,559,32,32,32.0,0.0,438,32,186.33333330000002,219.8052168,291.04167810000007,1.9698252319999998,676879.0,1169550.101,2027358,126,0,0.0,0.0,0,0,2030637,1015318.5,1431239.987,2027358,3279,0,0,8,24,0.49245630799999995,1.477368924,32,438,124.6,176.9259732,31302.8,0,0,0,0,0,0,0,0,3,155.75,32.0,186.33333330000002,1,34,3,647,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3058,1,3,36,610,36,36,36.0,0.0,419,36,203.33333330000002,196.0212574,211249.1825,1308.044474,1019.333333,1502.615165,2749,36,0,0.0,0.0,0,0,3058,1529.0,1776.252234,2785,273,0,0,8,24,327.0111184,981.0333551000001,36,419,136.4,166.1694918,27612.3,0,0,0,0,0,0,0,0,3,170.5,36.0,203.33333330000002,11,1067,12,28737,1,0,0.0,0.0,0,0,0.0,0.0,0,0
184896,13,14,1067,26137,517,0,82.07692308,183.0980892,6500,0,1866.9285710000001,2312.555312,147131.3603,146.02803740000002,7111.384615000001,22890.00285,116932,-36,171053,14254.416669999999,33290.61834,118312,43,176667,13589.769230000002,32046.22425,118521,1,0,0,260,304,70.30979578,75.71824161,0,6500,971.5714286,1849.7048300000001,3421407.958,0,1,0,0,0,0,0,0,1,1007.555556,82.07692308,1866.9285710000001,13,1067,14,26137,4,0,0.0,0.0,0,0,0.0,0.0,0,0
34763,7,8,793,263,517,0,113.2857143,190.897629,156,0,32.875,55.92708902,30377.1251,431.49325430000005,2483.071429,1928.40103,6213,17,30497,5082.833333,3140.7750260000003,9734,337,28213,4030.428571,1348.287538,6366,2279,0,0,140,184,201.3635187,230.1297356,0,517,66.0,133.99800990000003,17955.466669999998,0,1,0,0,0,0,0,0,1,70.4,113.2857143,32.875,7,793,8,263,4,0,0.0,0.0,0,0,0.0,0.0,0,0
22762,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,21263.50936,175.7314823,7587.333333,11237.15099,20506,77,0,0.0,0.0,0,0,22762,11381.0,12904.69876,20506,2256,0,0,8,24,43.93287057,131.7986117,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,1,34,3,647,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2810,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,172241.9929,1423.4875439999998,936.6666667000002,1503.708859,2673,68,0,0.0,0.0,0,0,2810,1405.0,1889.3893190000001,2741,69,0,0,8,24,355.8718861,1067.615658,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,27,1067,28,101537,1,0,0.0,0.0,0,0,0.0,0.0,0,0
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
1612,4,6,5200,3900,3900,0,1300.0,1838.477631,3900,0,650.0,1592.168333,5645161.29,6203.473945000001,179.11111110000002,217.418631,529,11,1420,473.33333330000005,121.9029669,553,333,1612,322.4,224.38872519999998,547,70,0,0,80,120,2481.3895780000003,3722.0843670000004,0,3900,1181.818182,1787.6342920000002,3195636.3639999996,0,0,0,1,1,0,0,0,1,1300.0,1300.0,650.0,1,32,3,502,2,0,0.0,0.0,0,0,0.0,0.0,0,0
50,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,50,50.0,0.0,50,50,0,0,0,0,0.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
55,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.636360000004,55.0,0.0,55,55,0,0.0,0.0,0,0,55,55.0,0.0,55,55,0,0,0,0,0.0,36363.636360000004,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17878696,15,17,5592,20427,1282,0,372.8,566.7391942,3900,0,1201.588235,1584.126181,1455.3074789999998,1.789839706,576732.129,2116020.095,9998558,-24,7844923,560351.6429,1760367.076,6663970,36,17900000,1117418.5,2890169.752,9998618,3,0,0,300,364,0.838987362,0.9508523440000001,0,3900,788.4545455,1259.498166,1586335.631,0,1,0,0,0,0,0,0,1,813.09375,372.8,1201.588235,15,5592,17,20427,6,0,916334.0,0.0,916334,916334,6663970.0,0.0,6663970,6663970
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17327,1,3,35,444,35,35,35.0,0.0,295,35,148.0,133.2929105,27644.71634,230.85358109999999,5775.666667,9776.962429000001,17065,84,0,0.0,0.0,0,0,17327,8663.5,12000.30918,17149,178,0,0,8,24,57.71339528,173.1401858,35,295,102.8,112.7572614,12714.2,0,0,0,0,0,0,0,0,3,128.5,35.0,148.0,1,30,3,435,1,0,0.0,0.0,0,0,0.0,0.0,0,0
100106409,84,179,4343,435967,1056,0,51.70238095,158.3412344,24483,0,2435.569832,2347.519338,4398.419686,2.6272044180000003,382085.5305,3790204.9889999996,58200000,-828,100000000,1205533.084,6687641.857999999,58200000,20,100000000,562395.5562,4592004.181,58200000,1,0,0,1680,3580,0.839107115,1.788097304,0,24483,1668.8295449999998,2231.723048,4980587.762,0,0,0,1,1,0,0,0,2,1675.174905,51.70238095,2435.569832,84,4343,179,435967,19,0,608274.2,1089244.09,2543114,33080,19400000.0,21800000.0,58200000,7307327
13376,7,6,13000,0,6500,0,1857.142857,2233.724202,0,0,0.0,0.0,971889.9522,971.8899522,1114.666667,2426.029691,8501,-17,13209,2201.5,3183.42688,8501,2,11112,2222.4,3642.113507,8686,3,0,0,140,120,523.3253589,448.5645933,0,6500,928.5714286,1797.617471,3231428.5710000005,0,0,0,0,1,0,0,0,0,1000.0,1857.142857,0.0,1,32,3,502,5,0,0.0,0.0,0,0,0.0,0.0,0,0
13,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,13,13.0,0.0,13,13,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
24,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,24,24.0,0.0,24,24,0,0,0,0,0.0,83333.33333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
39,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,39,39.0,0.0,39,39,0,0,0,0,0.0,51282.05128,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
9,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,9,9.0,0.0,9,9,0,0,0,0,0.0,222222.2222,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
23,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,23,23.0,0.0,23,23,0,0,0,0,0.0,86956.52174,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
19,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,19,19.0,0.0,19,19,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3156,1,3,33,741,33,33,33.0,0.0,372,33,247.0,186.2015038,245247.1483,1267.427123,1052.0,1256.2053970000002,2460,46,0,0.0,0.0,0,0,3156,1578.0,1312.3901859999999,2506,650,0,0,8,24,316.8567807,950.5703422,33,372,161.4,176.27904019999997,31074.3,0,0,0,0,0,0,0,0,3,201.75,33.0,247.0,2,3900,2,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
30366912,9,11,1549,6623,1247,0,172.11111110000002,409.38046010000005,5020,0,602.0909091,1521.538068,269.108693,0.658611584,1598258.5259999998,3611786.791,10200000,18,21400000,2680611.5,4573207.595,10200000,744,30400000,3036691.2,4860921.867,11000000,1964,0,0,180,244,0.296375213,0.362236371,0,5020,389.14285710000007,1130.612502,1278284.629,0,1,0,0,0,0,0,0,1,408.6,172.11111110000002,602.0909091,9,1549,11,6623,3,0,656905.0,532645.1535,1033542,280268,10100000.0,151559.8533,10200000,9960131
3136,1,3,35,334,35,35,35.0,0.0,206,35,111.33333329999999,86.96167738,117665.8163,1275.510204,1045.333333,1551.15645,2835,88,0,0.0,0.0,0,0,3136,1568.0,1916.2593769999999,2923,213,0,0,8,24,318.877551,956.6326531,35,206,80.8,74.35859063,5529.2,0,0,0,0,0,0,0,0,3,101.0,35.0,111.33333329999999,2,31,2,46,1,0,0.0,0.0,0,0,0.0,0.0,0,0
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3155,1,3,32,559,32,32,32.0,0.0,438,32,186.33333330000002,219.8052168,187321.7116,1267.828843,1051.666667,1463.955031,2735,76,0,0.0,0.0,0,0,3155,1577.5,1744.432429,2811,344,0,0,8,24,316.9572108,950.8716322999999,32,438,124.6,176.9259732,31302.8,0,0,0,0,0,0,0,0,3,155.75,32.0,186.33333330000002,9,1067,9,18337,1,0,0.0,0.0,0,0,0.0,0.0,0,0
53059693,4,4,77,92,46,0,19.25,23.05609102,46,0,23.0,26.55811238,3.18509193,0.15077358300000002,7579956.142999999,20100000.0,53100000,45,53100000,17700000.0,30600000.0,53100000,62,53100000,17700000.0,30600000.0,53100000,2563,0,0,80,80,0.075386791,0.075386791,0,46,23.88888889,23.15407332,536.1111111,0,0,0,1,1,0,0,0,1,26.875,19.25,23.0,20,3057,21,6271,2,0,5554.0,0.0,5554,5554,53100000.0,0.0,53100000,53100000
2314,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,864.3042351,2314.0,0.0,2314,2314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,432.1521175,432.1521175,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
12,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,12,12.0,0.0,12,12,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
65,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,65,65.0,0.0,65,65,0,0,0,0,0.0,30769.23077,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
134,1,1,95,178,95,95,95.0,0.0,178,178,178.0,0.0,2037313.4330000002,14925.373130000002,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,7462.686567,7462.686567,95,178,150.33333330000002,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,1,34,3,448,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2891,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1037.703217,1445.5,1052.881997,2190,701,2190,2190.0,0.0,2190,2190,0,0.0,0.0,0,0,0,0,40,20,691.8021446,345.9010723,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
10,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,10,10.0,0.0,10,10,0,0,0,0,0.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
63097362,34,38,1325,79264,258,0,38.97058824,71.71301614,10400,0,2085.894737,2578.823111,1277.216629,1.141093664,888695.2394,6892975.581,58100000,-62,63100000,1911911.061,10100000.0,58100000,2,63100000,1704152.5680000002,9537561.454,58100000,1,0,0,680,784,0.538849786,0.602243878,0,10400,1103.9589039999998,2116.905901,4481290.596,0,1,0,0,0,0,0,0,1,1119.291667,38.97058824,2085.894737,19,13249,31,14728,10,0,4966510.0,0.0,4966510,4966510,58100000.0,0.0,58100000,58100000
2824,1,3,34,647,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,241147.3088,1416.4305949999998,941.3333332999998,1323.500787,2464,67,0,0.0,0.0,0,0,2824,1412.0,1582.504976,2531,293,0,0,8,24,354.10764869999997,1062.322946,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,18,2513,17,5339,1,0,0.0,0.0,0,0,0.0,0.0,0,0
